video,component,status,rc,wall_s,user_s,sys_s,cpu_pct,max_rss_mb,minor_faults,vol_ctx_sw,gpu_util_max,gpu_util_mean,gpu_mem_peak_mib,gpu_mem_mean_mib
0w8kmm4sfxA,core_optical_flow,ok,0,96.02,41.07,7.37,50,1383.4,1179246,27809,100.0,3.8,2891.0,2625.0
0w8kmm4sfxA,cut_detection,ok,0,65.82,54.06,40.83,144,1579.1,1920902,69401,100.0,2.0,2519.0,2519.0
0w8kmm4sfxA,scene_classification,ok,0,44.76,88.84,4.77,209,1788.1,270453,49710,32.0,2.5,2891.0,2626.7
0w8kmm4sfxA,video_pacing,ok,0,15.97,11.31,4.26,97,491.0,216064,12620,100.0,11.7,2519.0,2519.0
0w8kmm4sfxA,uniqueness,ok,0,2.03,2.22,0.11,117,35.7,6356,2559,100.0,33.3,2519.0,2519.0
12nOQvkg8pg,download,ok,0,4.97,,,,,,,,,,
12nOQvkg8pg,segmenter,ok,0,5.08,10.63,3.94,289,865.1,86971,12274,0.0,0.0,2519.0,2519.0
12nOQvkg8pg,core_clip,ok,0,38.7,9.68,2.29,31,840.9,226545,41222,17.0,3.0,2891.0,2676.5
12nOQvkg8pg,core_depth_midas,ok,0,27.31,8.46,3.5,43,928.3,254266,27475,100.0,5.8,2519.0,2519.0
12nOQvkg8pg,core_optical_flow,ok,0,31.79,11.02,3.46,45,965.4,350059,26979,12.0,1.1,2519.0,2519.0
12nOQvkg8pg,cut_detection,ok,0,35.08,17.46,9.52,77,689.1,392710,48660,0.0,0.0,2519.0,2519.0
12nOQvkg8pg,scene_classification,ok,0,37.09,25.81,3.99,80,1538.0,253146,42788,35.0,2.2,2891.0,2657.9
12nOQvkg8pg,video_pacing,ok,0,13.57,8.41,3.06,84,527.9,99247,12196,35.0,2.3,2519.0,2519.0
12nOQvkg8pg,uniqueness,ok,0,2.08,2.22,0.11,113,33.9,5619,2550,0.0,0.0,2519.0,2519.0
13OFRLVNRSI,download,ok,0,5.27,,,,,,,,,,
13OFRLVNRSI,segmenter,ok,0,4.95,6.86,3.26,205,532.2,71324,8350,0.0,0.0,2519.0,2519.0
13OFRLVNRSI,core_clip,ok,0,40.14,8.54,2.3,27,647.4,159056,45094,33.0,1.1,2519.0,2519.0
13OFRLVNRSI,core_depth_midas,ok,0,24.06,7.04,3.08,42,715.8,183387,27761,33.0,1.6,2891.0,2652.3
13OFRLVNRSI,core_optical_flow,ok,0,25.8,7.89,3.24,43,793.5,262157,26905,0.0,0.0,2519.0,2519.0
13OFRLVNRSI,cut_detection,ok,0,36.06,12.87,6.64,54,511.0,233668,49938,0.0,0.0,2519.0,2519.0
13OFRLVNRSI,scene_classification,ok,0,36.23,17.5,4.6,61,1367.8,249339,44394,0.0,0.0,2891.0,2588.1
13OFRLVNRSI,video_pacing,ok,0,11.91,7.1,2.62,81,345.1,59632,12022,10.0,1.8,2891.0,2628.8
13OFRLVNRSI,uniqueness,ok,0,2.21,2.05,0.1,98,31.7,5512,2557,0.0,0.0,2519.0,2519.0
13a8nlGnqMg,download,ok,0,6.67,,,,,,,,,,
13a8nlGnqMg,segmenter,ok,0,37.88,145.95,13.81,422,931.8,216647,303260,4.0,1.2,2891.0,2748.6
13a8nlGnqMg,core_clip,ok,0,50.42,16.5,5.0,42,1162.9,757614,44021,100.0,2.3,2519.0,2519.0
13a8nlGnqMg,core_depth_midas,ok,0,52.15,22.15,6.91,55,1538.7,607364,29722,13.0,1.9,2891.0,2741.6
13a8nlGnqMg,core_optical_flow,ok,0,84.61,37.25,7.74,53,1367.1,1163964,28227,77.0,2.2,2891.0,2549.0
13a8nlGnqMg,cut_detection,ok,0,72.34,50.31,42.84,128,1214.6,1974498,84270,99.0,4.2,2519.0,2519.0
13a8nlGnqMg,scene_classification,ok,0,61.3,96.01,6.94,168,1819.3,281425,59681,45.0,2.2,3262.0,2745.9
13a8nlGnqMg,video_pacing,ok,0,23.09,11.69,4.82,71,494.8,174677,16491,4.0,1.2,3262.0,2798.0
13a8nlGnqMg,uniqueness,ok,0,2.04,2.14,0.1,111,34.3,6330,2557,0.0,0.0,2519.0,2519.0
13pz52piBj0,download,ok,0,5.43,,,,,,,,,,
13pz52piBj0,segmenter,ok,0,9.7,31.66,7.15,401,934.7,127627,81507,0.0,0.0,2519.0,2519.0
13pz52piBj0,core_clip,ok,0,51.24,12.01,3.54,30,1166.1,412880,47115,0.0,0.0,2519.0,2519.0
13pz52piBj0,core_depth_midas,ok,0,35.52,13.23,4.69,50,1381.1,378160,29172,0.0,0.0,2519.0,2519.0
13pz52piBj0,core_optical_flow,ok,0,59.1,19.78,4.62,41,1370.6,593927,28593,0.0,0.0,2519.0,2519.0
13pz52piBj0,cut_detection,ok,0,61.42,29.07,22.26,83,960.9,894987,67023,0.0,0.0,2519.0,2519.0
13pz52piBj0,scene_classification,ok,0,81.04,59.81,6.83,82,1947.1,264620,58719,2.0,0.3,2891.0,2642.7
13pz52piBj0,video_pacing,ok,0,24.48,11.67,4.58,66,839.7,278984,14059,0.0,0.0,2519.0,2519.0
13pz52piBj0,uniqueness,ok,0,3.09,2.33,0.11,80,35.7,6078,2569,0.0,0.0,2519.0,2519.0
152TaRDJK4Y,download,ok,0,5.55,,,,,,,,,,
152TaRDJK4Y,segmenter,ok,0,17.52,69.22,10.47,455,932.0,165246,120419,0.0,0.0,2519.0,2519.0
152TaRDJK4Y,core_clip,ok,0,59.79,15.94,4.67,34,1173.9,637521,47511,11.0,0.4,2831.0,2527.7
152TaRDJK4Y,core_depth_midas,ok,0,49.51,19.33,6.44,52,1435.5,525945,31151,28.0,2.5,3262.0,3033.1
152TaRDJK4Y,core_optical_flow,ok,0,76.62,31.06,7.02,49,1368.0,909003,30544,55.0,2.1,2891.0,2660.9
152TaRDJK4Y,cut_detection,ok,0,69.02,40.39,34.59,108,961.5,1485475,78788,100.0,3.1,2891.0,2557.9
152TaRDJK4Y,scene_classification,ok,0,71.53,94.06,6.97,141,1941.3,278679,62252,100.0,6.2,2891.0,2691.3
152TaRDJK4Y,video_pacing,ok,0,16.67,11.24,4.11,92,570.1,170996,12649,0.0,0.0,2519.0,2519.0
152TaRDJK4Y,uniqueness,ok,0,2.09,2.02,0.11,103,32.7,6220,2571,0.0,0.0,2519.0,2519.0
15kHmaNg0Q0,download,ok,0,7.16,,,,,,,,,,
15kHmaNg0Q0,segmenter,ok,0,26.28,93.6,11.9,401,930.2,203938,164433,0.0,0.0,2519.0,2519.0
15kHmaNg0Q0,core_clip,ok,0,53.9,15.74,4.6,37,1164.8,718104,43792,18.0,1.6,2891.0,2586.4
15kHmaNg0Q0,core_depth_midas,ok,0,58.92,21.9,6.94,48,1454.4,558722,31793,55.0,2.3,2891.0,2615.2
15kHmaNg0Q0,core_optical_flow,ok,0,81.76,35.97,7.43,53,1373.3,1066379,29340,100.0,4.1,2891.0,2630.7
15kHmaNg0Q0,cut_detection,ok,0,80.75,47.93,40.36,109,961.5,1718862,87990,41.0,0.8,2891.0,2538.3
15kHmaNg0Q0,scene_classification,ok,0,67.1,101.03,6.45,160,1823.2,283339,65164,55.0,2.3,3262.0,2846.8
15kHmaNg0Q0,video_pacing,ok,0,18.7,10.68,3.65,76,514.2,172677,13637,2.0,0.4,2891.0,2630.6
15kHmaNg0Q0,uniqueness,ok,0,2.36,2.17,0.11,98,33.8,6324,2550,0.0,0.0,2519.0,2519.0
16ZSlAvqHwI,download,ok,0,9.98,,,,,,,,,,
16ZSlAvqHwI,segmenter,ok,0,7.18,6.4,3.1,133,478.7,73984,8996,0.0,0.0,2519.0,2519.0
16ZSlAvqHwI,core_clip,ok,0,52.77,8.15,2.36,19,638.3,139504,45619,0.0,0.0,2519.0,2519.0
16ZSlAvqHwI,core_depth_midas,ok,0,29.65,6.95,3.39,34,647.2,165521,26908,17.0,1.3,3262.0,2789.7
16ZSlAvqHwI,core_optical_flow,ok,0,29.95,7.3,3.18,35,728.7,238189,26906,2.0,0.1,2891.0,2556.2
16ZSlAvqHwI,cut_detection,ok,0,45.61,12.64,5.74,40,476.2,203910,49736,0.0,0.0,2519.0,2519.0
16ZSlAvqHwI,scene_classification,ok,0,45.93,19.34,4.82,52,1310.4,249746,45472,31.0,1.3,3262.0,2654.3
16ZSlAvqHwI,video_pacing,ok,0,11.02,5.81,2.15,72,125.5,23532,11757,42.0,4.3,2519.0,2519.0
16ZSlAvqHwI,uniqueness,ok,0,2.24,2.02,0.09,95,32.4,5511,2557,0.0,0.0,2519.0,2519.0
1747hHTc5Vk,download,ok,0,5.51,,,,,,,,,,
1747hHTc5Vk,segmenter,ok,0,14.68,52.62,10.68,431,932.3,166655,117402,0.0,0.0,2519.0,2519.0
1747hHTc5Vk,core_clip,ok,0,50.19,16.11,4.43,40,1163.9,673362,43610,14.0,1.2,2891.0,2742.5
1747hHTc5Vk,core_depth_midas,ok,0,52.22,20.31,6.79,51,1450.6,543666,30096,99.0,4.4,2891.0,2641.8
1747hHTc5Vk,core_optical_flow,ok,0,75.54,32.89,7.1,52,1358.1,1040730,29091,100.0,4.4,2519.0,2519.0
1747hHTc5Vk,cut_detection,ok,0,79.41,42.45,37.64,100,960.3,1580977,79371,100.0,3.2,2891.0,2594.7
1747hHTc5Vk,scene_classification,ok,0,86.45,99.65,7.28,123,1907.3,280935,62606,59.0,1.5,2891.0,2762.6
1747hHTc5Vk,video_pacing,ok,0,21.1,11.74,4.5,77,551.3,321086,13525,0.0,0.0,2519.0,2519.0
1747hHTc5Vk,uniqueness,ok,0,2.68,2.23,0.15,90,32.7,6285,2548,65.0,16.2,2519.0,2519.0
19STGsPShVE,download,ok,0,4.85,,,,,,,,,,
19STGsPShVE,segmenter,ok,0,4.74,7.23,3.27,222,569.6,74393,9404,0.0,0.0,2519.0,2519.0
19STGsPShVE,core_clip,ok,0,39.18,8.81,2.09,27,687.0,163964,42261,18.0,0.5,2534.0,2519.4
19STGsPShVE,core_depth_midas,ok,0,26.58,7.19,3.18,39,742.8,183386,28120,0.0,0.0,2519.0,2519.0
19STGsPShVE,core_optical_flow,ok,0,26.09,8.16,3.0,42,840.4,285174,26943,62.0,5.7,2519.0,2519.0
19STGsPShVE,cut_detection,ok,0,38.07,12.85,7.04,52,530.6,250212,50629,25.0,1.7,2891.0,2642.4
19STGsPShVE,scene_classification,ok,0,35.98,19.05,3.47,62,1388.9,251682,44002,23.0,2.1,2891.0,2796.3
19STGsPShVE,video_pacing,ok,0,12.45,7.37,2.72,81,366.0,86089,12105,16.0,2.1,2519.0,2519.0
19STGsPShVE,uniqueness,ok,0,2.03,2.14,0.13,113,33.5,5524,2561,16.0,8.0,2519.0,2519.0
19oAhqUr2YI,download,ok,0,4.89,,,,,,,,,,
19oAhqUr2YI,segmenter,ok,0,7.11,11.03,7.87,266,318.0,143146,38582,2.0,1.8,2891.0,2891.0
19oAhqUr2YI,core_clip,ok,0,48.64,13.04,3.31,33,692.1,606718,42570,100.0,4.8,2891.0,2549.3
19oAhqUr2YI,core_depth_midas,ok,0,46.7,18.03,5.49,50,1274.8,490703,31402,9.0,1.2,2891.0,2736.7
19oAhqUr2YI,core_optical_flow,ok,0,71.3,30.03,6.08,50,882.0,940730,27573,89.0,3.9,2891.0,2629.6
19oAhqUr2YI,cut_detection,ok,0,52.89,22.91,24.63,89,467.4,1457188,62156,100.0,2.9,2891.0,2597.7
19oAhqUr2YI,scene_classification,ok,0,62.19,94.58,5.86,161,1355.7,254141,55726,55.0,1.8,2891.0,2651.9
19oAhqUr2YI,video_pacing,ok,0,14.76,7.28,2.51,66,255.2,60198,12956,16.0,1.0,2891.0,2542.2
19oAhqUr2YI,uniqueness,ok,0,2.55,2.32,0.1,95,33.6,6231,2529,0.0,0.0,2519.0,2519.0
1A13RqYrUxk,download,ok,0,4.39,,,,,,,,,,
1A13RqYrUxk,segmenter,ok,0,5.42,12.01,4.46,304,932.3,90831,21665,0.0,0.0,2519.0,2519.0
1A13RqYrUxk,core_clip,ok,0,36.76,10.09,2.25,33,871.2,239431,41477,0.0,0.0,2519.0,2519.0
1A13RqYrUxk,core_depth_midas,ok,0,27.8,9.26,3.55,46,951.4,256201,27438,4.0,1.6,2891.0,2817.0
1A13RqYrUxk,core_optical_flow,ok,0,34.93,11.98,3.66,44,1047.4,374739,28046,48.0,2.4,2519.0,2519.0
1A13RqYrUxk,cut_detection,ok,0,41.16,19.83,10.52,73,745.2,446770,51122,100.0,2.4,2519.0,2519.0
1A13RqYrUxk,scene_classification,ok,0,45.48,32.74,5.41,83,1589.9,255335,48711,28.0,1.0,2891.0,2641.1
1A13RqYrUxk,video_pacing,ok,0,14.87,9.23,3.18,83,588.8,105801,12241,0.0,0.0,2519.0,2519.0
1A13RqYrUxk,uniqueness,ok,0,2.05,2.25,0.11,116,33.2,5658,2545,0.0,0.0,2519.0,2519.0
1AIyE-YLwDA,download,ok,0,5.4,,,,,,,,,,
1AIyE-YLwDA,segmenter,ok,0,8.17,26.0,5.49,386,931.2,109095,35885,0.0,0.0,2519.0,2519.0
1AIyE-YLwDA,core_clip,ok,0,41.55,10.67,2.76,32,1080.6,313703,43144,56.0,3.9,2519.0,2519.0
1AIyE-YLwDA,core_depth_midas,ok,0,34.03,11.06,4.44,45,1166.2,313830,27658,4.0,0.7,2891.0,2715.4
1AIyE-YLwDA,core_optical_flow,ok,0,42.37,15.65,4.16,46,1232.1,522186,27153,69.0,3.3,2519.0,2519.0
1AIyE-YLwDA,cut_detection,ok,0,44.1,22.57,14.42,83,965.8,645243,52098,83.0,1.9,2519.0,2519.0
1AIyE-YLwDA,scene_classification,ok,0,50.62,45.4,5.6,100,1767.6,260010,51694,4.0,0.7,3262.0,2666.8
1AIyE-YLwDA,video_pacing,ok,0,16.2,9.87,3.2,80,796.3,97477,12368,5.0,2.3,3262.0,3125.5
1AIyE-YLwDA,uniqueness,ok,0,2.39,1.83,0.13,83,29.4,5797,2542,4.0,2.0,3262.0,3262.0
1Bguvx-s8Rc,download,ok,0,5.31,,,,,,,,,,
1Bguvx-s8Rc,segmenter,ok,0,4.63,3.7,2.53,137,220.6,53259,6414,0.0,0.0,2519.0,2519.0
1Bguvx-s8Rc,core_clip,ok,0,38.99,8.15,1.81,25,537.7,126852,40521,0.0,0.0,2519.0,2519.0
1Bguvx-s8Rc,core_depth_midas,ok,0,24.62,6.16,2.34,34,543.5,136588,27340,100.0,5.8,2519.0,2519.0
1Bguvx-s8Rc,core_optical_flow,ok,0,27.55,6.56,3.15,35,677.2,201220,27049,100.0,5.1,2519.0,2519.0
1Bguvx-s8Rc,cut_detection,ok,0,46.76,11.51,5.5,36,368.4,175271,51406,99.0,4.6,2891.0,2587.2
1Bguvx-s8Rc,scene_classification,ok,0,50.65,14.77,5.1,39,1220.2,246000,46920,80.0,2.8,2891.0,2589.2
1Bguvx-s8Rc,video_pacing,ok,0,11.35,5.89,2.24,71,122.6,23534,11754,0.0,0.0,2519.0,2519.0
1Bguvx-s8Rc,uniqueness,ok,0,2.5,2.1,0.12,89,30.5,5490,2545,0.0,0.0,2519.0,2519.0
1DBYSwsXurA,download,ok,0,8.67,,,,,,,,,,
1DBYSwsXurA,segmenter,ok,0,31.95,156.23,12.15,527,930.1,201427,223931,0.0,0.0,2519.0,2519.0
1DBYSwsXurA,core_clip,ok,0,50.26,17.1,4.57,43,1166.2,715149,44542,11.0,1.3,2519.0,2519.0
1DBYSwsXurA,core_depth_midas,ok,0,49.46,20.74,5.65,53,1459.6,576098,30541,100.0,5.7,2519.0,2519.0
1DBYSwsXurA,core_optical_flow,ok,0,79.99,34.5,7.2,52,1365.5,976105,27757,100.0,6.9,2519.0,2519.0
1DBYSwsXurA,cut_detection,ok,0,59.47,43.81,39.45,140,959.4,1831702,77837,49.0,0.8,2519.0,2519.0
1DBYSwsXurA,scene_classification,ok,0,72.32,110.99,6.11,162,1839.3,278507,56472,15.0,2.8,4004.0,3309.9
1DBYSwsXurA,video_pacing,ok,0,19.58,12.29,4.95,88,528.3,327202,14111,2.0,0.2,3262.0,2589.8
1DBYSwsXurA,uniqueness,ok,0,2.15,2.14,0.12,107,32.4,6309,2515,0.0,0.0,2519.0,2519.0
1FY0v0UAOmo,download,ok,0,7.07,,,,,,,,,,
1FY0v0UAOmo,segmenter,ok,0,41.55,230.38,14.6,589,933.6,217968,391288,70.0,2.4,3262.0,2708.5
1FY0v0UAOmo,core_clip,ok,0,57.29,17.42,5.42,39,1158.4,757957,47233,18.0,0.3,2519.0,2519.0
1FY0v0UAOmo,core_depth_midas,ok,0,54.08,21.82,6.46,52,1582.4,581027,30475,62.0,3.5,2519.0,2519.0
1FY0v0UAOmo,core_optical_flow,ok,0,84.91,37.31,7.98,53,1368.9,1164700,28414,23.0,1.5,2891.0,2691.0
1FY0v0UAOmo,cut_detection,ok,0,68.53,49.52,41.17,132,1237.6,1826127,83623,87.0,4.3,2519.0,2519.0
1FY0v0UAOmo,scene_classification,ok,0,68.31,97.81,7.27,153,1817.5,279568,63927,59.0,2.2,2891.0,2690.6
1FY0v0UAOmo,video_pacing,ok,0,18.79,11.71,4.45,86,500.2,220516,14360,17.0,0.9,2891.0,2590.4
1FY0v0UAOmo,uniqueness,ok,0,2.23,2.13,0.12,102,33.7,6326,2567,0.0,0.0,2891.0,2643.0
1GJa-j4zTgo,download,ok,0,6.26,,,,,,,,,,
1GJa-j4zTgo,segmenter,ok,0,9.61,23.27,7.01,316,925.4,132246,37746,0.0,0.0,2519.0,2519.0
1GJa-j4zTgo,core_clip,ok,0,50.19,13.03,3.3,32,1158.2,459225,43117,2.0,0.1,2891.0,2564.0
1GJa-j4zTgo,core_depth_midas,ok,0,43.27,14.45,4.46,43,1387.8,401257,29667,38.0,1.8,2891.0,2743.9
1GJa-j4zTgo,core_optical_flow,ok,0,59.12,22.31,5.59,47,1346.0,674953,27707,63.0,2.2,2519.0,2519.0
1GJa-j4zTgo,cut_detection,ok,0,58.19,29.82,24.62,93,959.1,1024752,68431,100.0,2.0,3262.0,2600.2
1GJa-j4zTgo,scene_classification,ok,0,64.48,65.63,6.41,111,1918.2,267564,57707,25.0,1.0,2891.0,2659.7
1GJa-j4zTgo,video_pacing,ok,0,20.07,11.46,4.04,77,741.0,172531,13456,0.0,0.0,2519.0,2519.0
1GJa-j4zTgo,uniqueness,ok,0,2.34,2.12,0.14,98,33.1,6003,2560,0.0,0.0,2519.0,2519.0
1Gk5UGjtnMU,download,ok,0,6.95,,,,,,,,,,
1Gk5UGjtnMU,segmenter,ok,0,62.58,280.44,16.04,473,941.7,116623,503676,100.0,4.4,2519.0,2519.0
1Gk5UGjtnMU,core_clip,ok,0,64.98,17.28,5.63,35,1159.2,756701,48681,25.0,1.1,2519.0,2519.0
1Gk5UGjtnMU,core_depth_midas,ok,0,57.42,21.81,7.04,50,1533.6,601251,31896,25.0,1.5,2863.0,2536.7
1Gk5UGjtnMU,core_optical_flow,ok,0,93.38,38.06,8.43,49,1347.0,1082542,31201,99.0,5.3,2891.0,2613.8
1Gk5UGjtnMU,cut_detection,ok,0,79.44,51.1,42.15,117,1033.8,1821861,90911,76.0,2.0,2891.0,2677.4
1Gk5UGjtnMU,scene_classification,ok,0,73.84,98.44,7.59,143,1804.0,281843,66816,55.0,2.6,3262.0,2818.0
1Gk5UGjtnMU,video_pacing,ok,0,21.5,10.85,3.74,68,495.6,249803,15265,0.0,0.0,2519.0,2519.0
1Gk5UGjtnMU,uniqueness,ok,0,2.46,2.12,0.11,91,33.6,6320,2514,0.0,0.0,2519.0,2519.0
1HMbcoVE4ss,download,ok,0,6.24,,,,,,,,,,
1HMbcoVE4ss,segmenter,ok,0,16.22,72.07,11.25,515,928.1,193004,109032,0.0,0.0,2519.0,2519.0
1HMbcoVE4ss,core_clip,ok,0,63.83,16.29,5.21,33,1168.1,712188,49581,24.0,0.6,2519.0,2519.0
1HMbcoVE4ss,core_depth_midas,ok,0,60.58,21.2,7.03,46,1473.0,585346,31916,100.0,3.8,2519.0,2519.0
1HMbcoVE4ss,core_optical_flow,ok,0,80.75,34.91,7.63,52,1335.3,1145073,27980,100.0,2.2,2519.0,2519.0
1HMbcoVE4ss,cut_detection,ok,0,82.8,46.44,40.53,105,958.2,1719236,83003,0.0,0.0,2519.0,2519.0
1HMbcoVE4ss,scene_classification,ok,0,83.86,98.62,7.47,126,1861.0,278911,65323,2.0,0.5,2891.0,2679.3
1HMbcoVE4ss,video_pacing,ok,0,22.05,11.31,4.46,71,521.7,131810,14971,0.0,0.0,2891.0,2535.2
1HMbcoVE4ss,uniqueness,ok,0,2.58,2.27,0.15,94,36.3,6334,2563,0.0,0.0,2519.0,2519.0
1LHR5pgDBQU,download,ok,0,6.6,,,,,,,,,,
1LHR5pgDBQU,segmenter,ok,0,24.31,124.63,13.13,567,931.7,210498,186747,14.0,2.1,2519.0,2519.0
1LHR5pgDBQU,core_clip,ok,0,50.02,16.24,5.03,42,1163.0,752385,43917,58.0,3.3,2891.0,2697.4
1LHR5pgDBQU,core_depth_midas,ok,0,56.23,21.92,6.85,51,1535.7,593977,30597,58.0,5.0,2891.0,2567.2
1LHR5pgDBQU,core_optical_flow,ok,0,89.94,37.71,8.15,51,1341.2,1001357,31904,95.0,4.6,2519.0,2519.0
1LHR5pgDBQU,cut_detection,ok,0,71.77,47.94,42.93,126,957.3,1968337,85432,53.0,2.1,3262.0,2805.6
1LHR5pgDBQU,scene_classification,ok,0,77.09,96.1,7.4,134,1814.5,279060,66515,4.0,0.7,2891.0,2686.7
1LHR5pgDBQU,video_pacing,ok,0,18.78,11.27,4.25,82,499.2,143393,13870,26.0,1.4,2519.0,2519.0
1LHR5pgDBQU,uniqueness,ok,0,2.17,2.25,0.11,110,35.8,6324,2562,0.0,0.0,2519.0,2519.0
1LlZ6Y_IRMU,download,ok,0,5.76,,,,,,,,,,
1LlZ6Y_IRMU,segmenter,ok,0,36.94,123.67,12.7,369,929.7,208500,186724,33.0,1.0,2519.0,2519.0
1LlZ6Y_IRMU,core_clip,ok,0,52.81,16.67,5.03,41,1158.7,755868,43793,11.0,0.5,2891.0,2574.5
1LlZ6Y_IRMU,core_depth_midas,ok,0,69.27,25.14,7.17,46,1541.9,594686,30004,21.0,1.2,2891.0,2675.9
1LlZ6Y_IRMU,core_optical_flow,ok,0,89.45,37.61,7.42,50,1380.1,1035784,29538,47.0,1.4,2519.0,2519.0
1LlZ6Y_IRMU,cut_detection,ok,0,74.97,51.17,41.49,123,960.2,1819236,92224,35.0,1.2,2519.0,2519.0
1LlZ6Y_IRMU,scene_classification,ok,0,67.21,101.22,6.89,160,1773.9,281665,62148,100.0,3.2,3262.0,2833.0
1LlZ6Y_IRMU,video_pacing,ok,0,21.91,12.32,4.89,78,497.6,315623,15367,4.0,0.5,3262.0,2637.3
1LlZ6Y_IRMU,uniqueness,ok,0,2.43,2.15,0.13,95,31.5,6324,2572,0.0,0.0,2519.0,2519.0
1N4y8-Atv4U,download,ok,0,6.84,,,,,,,,,,
1N4y8-Atv4U,segmenter,ok,0,22.06,106.55,12.12,538,879.0,203024,171310,55.0,6.0,2541.0,2520.0
1N4y8-Atv4U,core_clip,ok,0,55.02,16.2,5.3,39,1116.4,748360,47029,11.0,0.8,2519.0,2519.0
1N4y8-Atv4U,core_depth_midas,ok,0,54.84,21.35,6.83,51,1507.5,566529,29045,29.0,0.7,3262.0,2597.5
1N4y8-Atv4U,core_optical_flow,ok,0,92.83,37.64,6.9,48,1320.4,1071269,28393,42.0,1.7,3262.0,2711.0
1N4y8-Atv4U,cut_detection,ok,0,70.85,45.19,40.29,120,906.2,1794951,82527,11.0,0.2,2519.0,2519.0
1N4y8-Atv4U,scene_classification,ok,0,59.4,96.61,6.23,173,1794.4,279234,57808,30.0,2.8,2891.0,2791.5
1N4y8-Atv4U,video_pacing,ok,0,20.02,11.12,4.34,77,480.2,195463,15034,7.0,0.4,2519.0,2519.0
1N4y8-Atv4U,uniqueness,ok,0,2.17,2.17,0.12,107,34.9,6326,2560,0.0,0.0,2519.0,2519.0
1QUK9yDCfqI,download,ok,0,4.48,,,,,,,,,,
1QUK9yDCfqI,segmenter,ok,0,7.74,16.39,5.28,280,924.2,112271,30149,14.0,3.0,2891.0,2891.0
1QUK9yDCfqI,core_clip,ok,0,38.35,10.9,2.92,36,1203.2,367411,41795,100.0,4.2,2891.0,2710.0
1QUK9yDCfqI,core_depth_midas,ok,0,33.46,12.01,4.35,48,1271.2,348358,28249,55.0,2.2,2519.0,2519.0
1QUK9yDCfqI,core_optical_flow,ok,0,42.82,17.53,4.25,50,1347.5,530382,27120,100.0,6.1,2519.0,2519.0
1QUK9yDCfqI,cut_detection,ok,0,42.51,24.52,17.05,97,1075.1,745977,55814,67.0,3.8,2891.0,2612.5
1QUK9yDCfqI,scene_classification,ok,0,47.65,49.32,5.45,115,1897.8,263417,48943,97.0,3.1,2891.0,2749.6
1QUK9yDCfqI,video_pacing,ok,0,17.01,10.82,3.52,84,914.8,143945,12487,36.0,3.7,2891.0,2539.7
1QUK9yDCfqI,uniqueness,ok,0,2.35,2.17,0.11,99,33.1,5971,2538,0.0,0.0,2519.0,2519.0
1QYO9ALDSeA,download,ok,0,5.18,,,,,,,,,,
1QYO9ALDSeA,segmenter,ok,0,12.33,24.5,8.46,267,929.6,152469,35944,0.0,0.0,2519.0,2519.0
1QYO9ALDSeA,core_clip,ok,0,51.94,14.99,4.09,36,1162.8,589665,43189,100.0,2.6,2519.0,2519.0
1QYO9ALDSeA,core_depth_midas,ok,0,48.71,17.43,5.72,47,1429.1,451133,28847,95.0,4.3,2519.0,2519.0
1QYO9ALDSeA,core_optical_flow,ok,0,73.19,28.53,6.65,48,1350.4,925904,28508,99.0,1.4,2519.0,2519.0
1QYO9ALDSeA,cut_detection,ok,0,77.0,37.66,31.61,89,960.5,1358767,78487,6.0,1.6,3633.0,2895.8
1QYO9ALDSeA,scene_classification,ok,0,75.88,86.34,7.53,123,1913.6,276888,61348,13.0,1.3,2891.0,2645.2
1QYO9ALDSeA,video_pacing,ok,0,22.61,11.37,4.65,70,605.5,203960,15102,27.0,1.7,2519.0,2519.0
1QYO9ALDSeA,uniqueness,ok,0,2.52,2.28,0.13,97,33.0,6200,2566,0.0,0.0,2519.0,2519.0
1TTfRRWSZVQ,download,ok,0,9.89,,,,,,,,,,
1TTfRRWSZVQ,segmenter,ok,0,34.65,171.87,13.74,536,930.8,202930,321172,0.0,0.0,2519.0,2519.0
1TTfRRWSZVQ,core_clip,ok,0,53.0,16.54,4.94,40,1160.0,715148,45818,11.0,0.2,2519.0,2519.0
1TTfRRWSZVQ,core_depth_midas,ok,0,52.99,20.53,6.91,51,1463.2,536441,29464,28.0,1.6,2891.0,2678.0
1TTfRRWSZVQ,core_optical_flow,ok,0,82.03,34.88,7.72,51,1374.5,1129997,28017,71.0,4.0,2891.0,2630.9
1TTfRRWSZVQ,cut_detection,ok,0,62.01,41.82,38.96,130,960.4,1696580,82003,25.0,1.1,2519.0,2519.0
1TTfRRWSZVQ,scene_classification,ok,0,67.66,99.33,6.86,157,1867.3,280129,59041,46.0,4.4,3262.0,2834.9
1TTfRRWSZVQ,video_pacing,ok,0,18.6,11.64,4.11,85,529.4,174916,13089,7.0,0.4,2519.0,2519.0
1TTfRRWSZVQ,uniqueness,ok,0,2.63,2.35,0.09,93,34.2,6314,2546,0.0,0.0,2519.0,2519.0
1UEPCnrxVDk,download,ok,0,5.15,,,,,,,,,,
1UEPCnrxVDk,segmenter,ok,0,5.87,10.65,5.27,273,455.9,119423,26258,0.0,0.0,2519.0,2519.0
1UEPCnrxVDk,core_clip,ok,0,46.33,10.27,2.49,27,788.6,332127,42665,25.0,1.7,2707.0,2523.2
